,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Background End Time,Mean Onset Temp,Flare Peak Temp,Peak Time NoSub,Peak Time,Fancy Temp,Fancy EM,Peak Temp,Peak EM,Mean Onset 1/8,Mean Onset 1/6,Mean Onset 1/4,Mean Onset 1/3,Mean Onset 1/2,Mean Onset 2/3,Mean Onset 3/4,Flare Max Temp,Flare Max EM,Fancy Onset,Flare Peak EM
34,2016-01-13 11:13:00.000,2016-01-13 11:22:00.000,2016-01-13 11:27:00.000,B2.5,236.378292,139.643058,2480,2016-01-13 11:20:47.521,2016-01-13 11:19:40,,,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,13.269484996108073,1.1838527082038897e+46,3.6239452477683303,2.4618430092172086e+47,"(7.761553461442017, 1.7863355778498045e+46)","(10.125326916199787, 1.3563011949695249e+46)","(13.349393941146536, 9.223440142708829e+45)","(14.053736876265877, 7.948682118310948e+45)","(13.916977274482386, 8.059293951552791e+45)","(13.759502899631832, 8.186535311900584e+45)","(13.496868082160306, 8.40323959471609e+45)",,,,
35,2016-01-13 13:33:00.000,2016-01-13 13:51:00.000,2016-01-13 14:10:00.000,B2.4,238.125252,401.100864,2483,2016-01-13 13:51:04.781,2016-01-13 13:41:00,,,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,31.847843093131544,7.227919618464669e+44,7.939545707563946,6.125736365904084e+46,"(27.200461137920588, 7.282092294019599e+44)","(30.066270051419842, 1.4452013140451972e+45)","(19.949992244546205, 6.716416744538907e+45)","(16.250707906181713, 5.908973372174014e+45)","(13.843200205291616, 1.0012584002314067e+46)","(13.275837201633149, 1.3625474367557096e+46)","(12.728785921059199, 1.7209010213612127e+46)",,,,
36,2016-01-13 14:57:00.000,2016-01-13 15:05:00.000,2016-01-13 15:13:00.000,B2.4,935.51022,-134.609556,0,2016-01-13 15:05:35.528,2016-01-13 15:05:00,,,2016-01-13 15:05:35.528,2016-01-13 15:05:35.528,,,,,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)",,,,
37,2016-01-13 16:59:00.000,2016-01-13 17:05:00.000,2016-01-13 17:08:00.000,B2.3,926.94246,-132.12654,2482,2016-01-13 17:04:16.378,2016-01-13 16:59:00,,,2016-01-13 17:04:16.378,2016-01-13 17:04:16.378,12.924871801103167,,10.649393835033775,3.14576833319605e+46,"(13.094388797419775, nan)","(13.094388797419779, nan)","(13.094388797419779, nan)","(13.094388797419779, nan)","(14.426361530405444, 1.6418200924388377e+45)","(14.505277548224853, 6.488223680549952e+45)","(13.55957780886548, 7.919655160097458e+45)",,,,
38,2016-01-13 18:27:00.000,2016-01-13 18:34:00.000,2016-01-13 18:41:00.000,B4.4,909.31332,-145.299036,0,2016-01-13 18:34:43.555,2016-01-13 18:27:30,,,2016-01-13 18:34:43.555,2016-01-13 18:34:43.555,12.649462188398939,2.288846725645254e+46,7.553350131583456,2.5699859193958287e+47,"(15.547753273979234, 9.59490634525668e+45)","(13.919303309297131, 1.5839282501138453e+46)","(12.365845938313555, 2.53702952200131e+46)","(11.583348700225798, 3.5511644138509873e+46)","(10.494793843582707, 6.143490895796428e+46)","(10.052412740126911, 8.16310711217894e+46)","(9.823811884597808, 9.385088463966224e+46)",,,,
39,2016-01-13 23:51:00.000,2016-01-14 00:01:00.000,2016-01-14 00:11:00.000,B2.5,366.333864,120.350544,2480,2016-01-13 23:59:50.785,2016-01-13 23:52:00.000,,,2016-01-13 23:59:50.785,2016-01-13 23:59:50.785,42.48679029010003,1.045074623561865e+45,9.945884300789462,3.623008022411819e+46,"(33.323677193710424, 9.39599899968493e+44)","(33.323677193710424, 9.39599899968493e+44)","(24.57947404884007, 1.709534976673145e+45)","(19.923641922815477, 3.673223270196392e+45)","(17.688119997454688, 5.927441645759715e+45)","(14.136811832933756, 1.3788536057199385e+46)","(13.210382841863304, 1.6830138803263646e+46)",,,,
40,2016-01-14 10:04:00.000,2016-01-14 10:08:00.000,2016-01-14 10:17:00.000,B3.7,517.453626,131.952642,2480,2016-01-14 10:08:30.691,2016-01-14 10:05:40,,,2016-01-14 10:08:30.691,2016-01-14 10:08:30.691,7.046917479330707,3.6567501885714824e+46,8.530034699342371,1.842213503074908e+47,"(7.127535051963494, 3.078655955401193e+46)","(6.95763877401285, 3.5962133287714107e+46)","(7.085283212878582, 4.072171053574311e+46)","(7.819512947136559, 3.8431281638766324e+46)","(8.204906483679286, 4.618282812804485e+46)","(8.403263840796177, 5.992434818787887e+46)","(8.422564536911393, 6.871760134200387e+46)",,,,
41,2016-01-15 02:34:00.000,2016-01-15 02:39:00.000,2016-01-15 02:41:00.000,C2.8,640.32126,125.751894,2480,2016-01-15 02:38:34.815,2016-01-15 02:35:00.000,,,2016-01-15 02:38:34.815,2016-01-15 02:38:34.815,,,11.453990180696204,1.8449856806102505e+48,"(16.569654340024368, 1.9450368660793146e+45)","(16.569654340024368, 1.9450368660793146e+45)","(16.569654340024368, 1.9450368660793146e+45)","(28.27831548579444, 1.9450368660793146e+45)","(28.27831548579444, 1.9450368660793146e+45)","(13.000648505915368, 6.349925845661187e+46)","(12.24090923670244, 1.5032211064377672e+47)",,,,
42,2016-01-15 12:10:00.000,2016-01-15 12:16:00.000,2016-01-15 12:18:00.000,C1.0,714.31872,103.6836,2480,2016-01-15 12:15:56.595,2016-01-15 12:11:50,,,2016-01-15 12:15:56.595,2016-01-15 12:15:56.595,8.72000359201144,4.2447121142493714e+46,11.411555602564464,6.041582945317188e+47,"(8.259962643056737, 2.478208693209443e+46)","(8.414500184352587, 3.040096061533502e+46)","(8.624566706942971, 4.366341140543066e+46)","(8.670581541052517, 6.584126053033005e+46)","(8.887740539211991, 1.1029761735832816e+47)","(8.955413638930693, 1.514073227988385e+47)","(8.92538961799835, 1.6323183595639278e+47)",,,,
43,2016-01-15 15:18:00.000,2016-01-15 15:25:00.000,2016-01-15 15:31:00.000,C1.7,725.78592,102.831294,2480,2016-01-15 15:24:50.131,2016-01-15 15:15:30,,,2016-01-15 15:24:50.131,2016-01-15 15:24:50.131,9.728273407152583,5.263892361155793e+46,9.595129081175036,1.2447109143729957e+48,"(17.535550452406977, 2.5549447114374144e+45)","(21.797797056586187, 2.2220305072418157e+45)","(19.313558373401587, 3.131231085983007e+45)","(17.383916880053256, 5.058175756336611e+45)","(15.002584519426025, 1.0552931391291514e+46)","(13.327456048344336, 4.942434740131278e+46)","(12.941519313756618, 9.523827289879407e+46)",,,,
44,2016-01-15 17:41:00.000,2016-01-15 17:45:00.000,2016-01-15 17:48:00.000,B4.4,725.00046,119.869716,2480,2016-01-15 17:44:55.071,2016-01-15 17:43:20,,,2016-01-15 17:44:55.071,2016-01-15 17:44:55.071,8.245847563686198,8.640664814912472e+46,9.092403171276796,1.3174279659141938e+47,"(5.7949155122372105, 1.0585978919584965e+47)","(6.131263884522587, 9.93562760277756e+46)","(6.815105509891904, 8.882379819322842e+46)","(7.202627022154667, 8.703156956853189e+46)","(7.775607233320328, 8.618851967386579e+46)","(8.185608389318249, 8.953505429081454e+46)","(8.354485786903279, 9.113825864572564e+46)",,,,
45,2016-01-15 19:56:00.000,2016-01-15 20:02:00.000,2016-01-15 20:05:00.000,B8.6,748.62654,84.030588,2480,2016-01-15 20:02:42.828,2016-01-15 19:57:10,,,2016-01-15 20:02:42.828,2016-01-15 20:02:42.828,8.447617004100616,1.3931471463408376e+47,10.444650368841623,4.4763650453314084e+47,"(6.806310824318833, 7.040518425594971e+46)","(6.910929698251416, 7.410338095476472e+46)","(7.325085257858654, 7.937960331086048e+46)","(7.8234542066240325, 8.635638368118461e+46)","(8.410706064175068, 1.3572145132688166e+47)","(8.93608439492341, 1.888603299228824e+47)","(9.167464211106294, 2.154057942912986e+47)",,,,
46,2016-01-15 20:09:00.000,2016-01-15 20:16:00.000,2016-01-15 20:36:00.000,B8.8,758.02464,116.870292,2480,2016-01-15 20:16:07.691,2016-01-15 20:11:00,,,2016-01-15 20:16:07.691,2016-01-15 20:16:07.691,8.41843394822066,1.8231267050310981e+47,8.367953630250337,5.6878252223077405e+47,"(7.044943358746783, 3.5068002427112736e+46)","(7.280268257181449, 3.6867720143240764e+46)","(7.594402432928278, 5.515883818197573e+46)","(7.8568572034422814, 8.333012120916218e+46)","(8.3206604571783, 1.5088746961994913e+47)","(8.52028577175935, 2.044320151114291e+47)","(8.596144553851161, 2.2865926706649307e+47)",,,,
47,2016-01-15 21:59:00.000,2016-01-15 22:03:00.000,2016-01-15 22:05:00.000,C1.1,759.77688,66.085704,2480,2016-01-15 22:03:42.995,2016-01-15 22:00:30,,,2016-01-15 22:03:42.995,2016-01-15 22:03:42.995,7.746950692668897,1.4259996114014944e+47,10.850962533362694,5.7972160980781715e+47,"(6.933185490378039, 9.109095121476024e+46)","(7.145030866208203, 1.0120436958646773e+47)","(7.536528930622738, 1.205919382469474e+47)","(7.805649797520056, 1.5125088068434133e+47)","(8.245758756012727, 2.1857380897141743e+47)","(8.860872357846732, 2.640771182623276e+47)","(9.137960253938745, 2.864086832742854e+47)",,,,
48,2016-01-16 00:14:00.000,2016-01-16 00:17:00.000,2016-01-16 00:19:00.000,B5.6,768.56526,115.976826,2480,2016-01-16 00:16:54.321,2016-01-16 00:13:50,,,2016-01-16 00:16:54.321,2016-01-16 00:16:54.321,6.436814437936843,,9.332517835899596,2.4991146535013415e+47,"(5.378078334530389, nan)","(5.378078334530389, nan)","(6.13123951387758, nan)","(8.076973375195628, nan)","(10.162461115694708, 1.474492728954151e+46)","(10.10867863215304, 4.0906701299072946e+46)","(9.992866982989092, 6.326105262893907e+46)",,,,
49,2016-01-16 03:32:00.000,2016-01-16 03:36:00.000,2016-01-16 03:39:00.000,B8.7,800.6226,61.946142,2480,2016-01-16 03:36:37.208,2016-01-16 03:33:00.000,,,2016-01-16 03:36:37.208,2016-01-16 03:36:37.208,9.72742193302452,2.691511913133679e+46,10.538902962440577,4.827744128290928e+47,"(15.432494564384797, 2.983783209728485e+45)","(12.248839919429969, 8.129641674288223e+45)","(10.05028317429349, 2.3271192587447157e+46)","(8.949655632840361, 4.248815403575216e+46)","(8.409429801426374, 6.485319204053773e+46)","(8.731124979265417, 1.0698023995227749e+47)","(9.005446468059247, 1.3878214448697522e+47)",,,,
50,2016-01-16 06:40:00.000,2016-01-16 06:57:00.000,2016-01-16 07:05:00.000,B6.0,-666.94236,241.542486,2485,2016-01-16 06:57:21.491,2016-01-16 06:40:10,,,2016-01-16 06:57:21.491,2016-01-16 06:57:21.491,13.254014927924187,2.1056387898684354e+46,7.313981108505065,2.8207180214066964e+47,"(12.499025902087567, 3.1470719582765384e+46)","(11.842467806952932, 5.034858002030831e+46)","(10.829634231738806, 9.20246566578157e+46)","(10.187481164359015, 1.1628745859211372e+47)","(9.71924752308829, 1.2767673829919174e+47)","(9.382146908825266, 1.3523758422305888e+47)","(9.114756767553859, 1.4449982485866296e+47)",,,,
51,2016-01-16 11:15:00.000,2016-01-16 11:18:00.000,2016-01-16 11:21:00.000,B4.5,837.53076,57.6215766,2480,2016-01-16 11:18:44.965,2016-01-16 11:16:10,,,2016-01-16 11:18:44.965,2016-01-16 11:18:44.965,10.631583989076312,3.4514446229741376e+46,9.73221329468029,1.947282767758752e+47,"(9.226082773256506, 1.9439444504568553e+46)","(9.88582889653286, 2.02413022588609e+46)","(10.411275862547956, 2.382615282799309e+46)","(10.717511044898997, 2.7932327756968194e+46)","(10.216132753187125, 4.546676112388527e+46)","(10.120930651106313, 6.024382604348292e+46)","(10.17744890522483, 6.902732492227569e+46)",,,,
52,2016-01-16 13:20:00.000,2016-01-16 13:24:00.000,2016-01-16 13:27:00.000,B3.5,854.45694,55.2998874,2480,2016-01-16 13:24:39.965,2016-01-16 13:21:00.000,,,2016-01-16 13:24:39.965,2016-01-16 13:24:39.965,21.281805172597597,7.581345210616515e+44,7.676040078026339,1.9542986652622337e+47,"(37.930013528305714, 1.0906395306154376e+45)","(32.13748603821255, 2.0306038337549474e+45)","(34.47921858320958, 2.1950518344598036e+45)","(26.472204168688265, 5.022127559626896e+45)","(20.288010510933308, 1.2974734434095292e+46)","(14.463394903540802, 5.304292487544455e+46)","(13.470372706621763, 6.128013085767993e+46)",,,,
53,2016-01-16 20:05:00.000,2016-01-16 20:09:00.000,2016-01-16 20:11:00.000,B4.2,885.13968,50.5695804,2480,2016-01-16 20:09:43.448,2016-01-16 20:06:30,,,2016-01-16 20:09:43.448,2016-01-16 20:09:43.448,,,9.032974699655945,2.1663569426274815e+47,"(19.75086864658596, 2.985790897486406e+45)","(16.58150799554555, 3.799368005895927e+45)","(17.688857846719113, 5.167405745216908e+45)","(16.47401444652006, 6.775456258489123e+45)","(14.661572330371639, 1.572581763113056e+46)","(13.543279183445366, 3.37549913608292e+46)","(13.109057670960599, 4.470737856375935e+46)",,,,
54,2016-01-17 10:36:00.000,2016-01-17 10:49:00.000,2016-01-17 11:12:00.000,B3.7,-458.27763,320.537442,2485,2016-01-17 10:49:20.381,2016-01-17 10:41:10,,,2016-01-17 10:49:20.381,2016-01-17 10:49:20.381,10.120859702695352,6.513114859385045e+45,7.628345047678251,1.3236258283332058e+47,"(9.50135461187295, 2.287260037070881e+46)","(8.640573620859394, 3.7235780993744605e+46)","(9.374811169011934, 3.7672194901206833e+46)","(9.945192037112747, 3.828172473345081e+46)","(9.779769259905056, 4.635252513281504e+46)","(9.496504959580777, 5.621877345935723e+46)","(9.3916274825439, 6.070429060286078e+46)",,,,
55,2016-01-18 15:58:00.000,2016-01-18 16:25:00.000,2016-01-18 16:36:00.000,B3.9,-228.76359,329.950074,2485,2016-01-18 16:24:07.761,2016-01-18 15:59:00.000,,,2016-01-18 16:24:07.761,2016-01-18 16:24:07.761,11.291703736578365,1.30418333639375e+47,5.744312419706185,4.2082610423275804e+47,"(9.606454298984728, 1.0079482329439188e+47)","(9.172715415568357, 1.052382609265906e+47)","(9.037470751255766, 1.0390814388758043e+47)","(8.832082089581995, 1.0729145872579468e+47)","(8.385356246621793, 1.1609066481586509e+47)","(8.175134978063626, 1.2048670487302719e+47)","(8.018399331609903, 1.2836378043220108e+47)",,,,
56,2016-01-19 03:28:00.000,2016-01-19 03:38:00.000,2016-01-19 03:42:00.000,B2.6,-703.00974,91.872798,0,2016-01-19 03:37:57.345,2016-01-19 03:29:00.000,,,2016-01-19 03:37:57.345,2016-01-19 03:37:57.345,13.108126872316907,2.6376683476894443e+45,8.39623040984847,8.234528685696263e+46,"(12.902607550762902, 2.6144842201221638e+45)","(16.21974517115585, 2.227264366019365e+45)","(16.04975412489411, 2.0935950839649903e+45)","(19.805877215513068, 2.172083529518219e+45)","(16.809981704725967, 6.694567489949299e+45)","(14.31149804437898, 1.8517591517212928e+46)","(13.774561611579346, 1.9349762649240512e+46)",,,,
57,2016-01-19 08:49:00.000,2016-01-19 09:00:00.000,2016-01-19 09:06:00.000,B2.9,-33.424212,284.763138,2485,2016-01-19 09:00:22.701,2016-01-19 08:56:50,,,2016-01-19 09:00:22.701,2016-01-19 09:00:22.701,11.136653252732632,1.50054213629218e+46,10.326215223293538,3.8678914744487584e+46,"(9.619305671020806, 6.573165609459274e+45)","(11.310708008269646, 7.949659089617209e+45)","(12.699142110216686, 7.810393950066217e+45)","(11.982021006534998, 9.094615522329559e+45)","(11.077667457604882, 1.5548119880386528e+46)","(11.15684161403586, 1.7403083842605947e+46)","(11.09268226647215, 1.902207220334353e+46)",,,,
58,2016-01-19 10:33:00.000,2016-01-19 10:36:00.000,2016-01-19 10:41:00.000,B4.1,-654.07638,96.284064,0,2016-01-19 10:36:23.678,2016-01-19 10:34:00.000,,,2016-01-19 10:36:23.678,2016-01-19 10:36:23.678,11.715264148430409,1.47266822050855e+46,8.40694840996939,1.5803201083727153e+47,"(12.853885836387597, nan)","(13.563834603558565, nan)","(13.197636188185381, nan)","(13.197636188185381, nan)","(11.52449646586735, 1.47266822050855e+46)","(10.426879585736568, 4.064282989429037e+46)","(10.312732385775455, 4.805607532432776e+46)",,,,
59,2016-01-19 20:47:00.000,2016-01-19 21:12:00.000,2016-01-19 21:44:00.000,B5.5,-737.14524,-184.020456,2487,2016-01-19 21:09:37.941,2016-01-19 20:43:10,,,2016-01-19 21:09:37.941,2016-01-19 21:09:37.941,9.717165906975927,1.5844130049554803e+47,8.192320122095579,3.0704206842829727e+47,"(17.05549724324208, nan)","(17.26686735382382, nan)","(13.714047208097012, 8.137914418796313e+45)","(11.373467709078676, 2.640120449487711e+46)","(9.681725520622338, 6.668371497054896e+46)","(9.575620748625512, 9.031532923540062e+46)","(9.552090582360037, 1.07908479314618e+47)",,,,
60,2016-01-20 00:58:00.000,2016-01-20 01:02:00.000,2016-01-20 01:04:00.000,B3.7,-904.00926,82.576272,0,2016-01-20 01:01:52.571,2016-01-20 00:59:00,,,2016-01-20 01:01:52.571,2016-01-20 01:01:52.571,20.079774782130553,1.237912464130378e+45,9.574136322146584,1.3974544849362242e+47,"(29.43925267698057, 1.237912464130378e+45)","(27.097077441039392, 1.237912464130378e+45)","(23.284258729185826, 1.237912464130378e+45)","(18.933783882201645, 1.237912464130378e+45)","(20.619651311771086, 1.653667008086866e+45)","(15.786811822047271, 2.999529804668417e+46)","(13.992232326745352, 3.3792015615475443e+46)",,,,
61,2016-01-20 04:40:00.000,2016-01-20 04:46:00.000,2016-01-20 04:52:00.000,B6.6,910.43844,147.328818,2484,2016-01-20 04:45:59.768,2016-01-20 04:41:00.000,,,2016-01-20 04:45:59.768,2016-01-20 04:45:59.768,,,10.334464978593896,3.3286368701009344e+47,"(30.53071744072974, 6.945522666597753e+44)","(26.094147089619362, 2.2978329176480752e+45)","(17.616398733641173, 2.6697133361096304e+46)","(13.006718889439231, 3.1216118321003834e+46)","(11.164610693500347, 4.950302184210073e+46)","(10.826918073629423, 7.67589390559057e+46)","(10.63735686961898, 9.66645897029837e+46)",,,,
62,2016-01-20 07:30:00.000,2016-01-20 07:34:00.000,2016-01-20 07:36:00.000,C1.3,916.00398,145.988508,2484,2016-01-20 07:34:24.575,2016-01-20 07:31:00.000,,,2016-01-20 07:34:24.575,2016-01-20 07:34:24.575,6.225052374301375,9.222714755242542e+46,10.689128857346521,6.860515557219058e+47,"(6.8207897522222, 1.008112317386295e+46)","(6.605126865216475, 1.1145417201179663e+46)","(6.605126865216475, 1.1145417201179663e+46)","(6.152614962322335, 1.3006757638351948e+47)","(6.85190270938685, 1.1847602551398543e+47)","(8.296157135914653, 1.3433378058127991e+47)","(9.037941256227402, 1.5972891657619939e+47)",,,,
63,2016-01-20 08:09:00.000,2016-01-20 08:13:00.000,2016-01-20 08:18:00.000,B4.9,921.29562,144.592224,2484,2016-01-20 08:13:15.185,2016-01-20 08:10:00.000,,,2016-01-20 08:13:15.185,2016-01-20 08:13:15.185,5.023243089690781,4.4010228782082894e+46,9.263426353128057,1.5316884835560616e+47,"(8.607837966574634, 8.057453976429947e+45)","(8.607837966574634, 8.057453976429946e+45)","(8.425011080652961, 7.795373436466742e+45)","(7.092655298023548, 3.401842793942056e+46)","(8.413532209064195, 4.742311003961134e+46)","(9.150709988968359, 6.350284543262951e+46)","(9.395033698723148, 6.905823390742687e+46)",,,,
64,2016-01-20 08:45:00.000,2016-01-20 08:49:00.000,2016-01-20 09:00:00.000,B5.2,926.30562,143.185836,2484,2016-01-20 08:49:19.905,2016-01-20 08:46:00.000,,,2016-01-20 08:49:19.905,2016-01-20 08:49:19.905,11.947390243855489,5.136147030575732e+46,9.338342931099676,1.913013170982206e+47,"(33.11830645077158, 7.701440303256288e+44)","(28.15188001427233, 9.713068056112766e+44)","(20.646466633718408, 5.2955012949467235e+45)","(16.901062835947606, 1.7109627861899337e+46)","(13.94695999318835, 4.054110922899004e+46)","(12.78783218240242, 6.332755032949804e+46)","(12.467760009457125, 7.398561232835496e+46)",,,,
65,2016-01-20 09:11:00.000,2016-01-20 09:18:00.000,2016-01-20 09:21:00.000,B8.4,921.2925,144.61188,2484,2016-01-20 09:18:22.741,2016-01-20 09:12:00,,,2016-01-20 09:18:22.741,2016-01-20 09:18:22.741,9.69069410827769,1.4414807280308302e+47,10.074631388860261,4.141751670187956e+47,"(23.218179457528766, 2.327876287625755e+45)","(19.21616908066437, 4.4400799426282855e+45)","(15.348024924166532, 1.791159108113971e+46)","(13.409370958569609, 4.4521277244030574e+46)","(11.95363581110077, 8.117287225784375e+46)","(11.451575054823449, 1.0632156149481193e+47)","(11.303153455704592, 1.212008541468035e+47)",,,,
66,2016-01-20 11:15:00.000,2016-01-20 11:19:00.000,2016-01-20 11:24:00.000,B9.6,-688.01892,-144.45069,2487,2016-01-20 11:19:39.225,2016-01-20 11:16:10,,,2016-01-20 11:19:39.225,2016-01-20 11:19:39.225,12.62560090796023,1.8292844467805134e+46,10.657765856938992,4.728820697047476e+47,"(24.26498351208152, 2.2634482354324676e+45)","(18.966904494042446, 4.525431161939939e+45)","(13.792961676887606, 1.305305811851625e+46)","(11.98748959554405, 2.279463195379922e+46)","(10.844645242081828, 3.870753048973979e+46)","(10.759913183601244, 6.458547427425324e+46)","(10.860258686425166, 9.033418751035081e+46)",,,,
67,2016-01-20 14:25:00.000,2016-01-20 14:32:00.000,2016-01-20 14:34:00.000,C1.3,-676.35054,-143.268846,2487,2016-01-20 14:32:26.221,2016-01-20 14:25:30,,,2016-01-20 14:32:26.221,2016-01-20 14:32:26.221,10.655566773231884,1.1800281069452196e+47,11.437067624172656,7.120763062571308e+47,"(21.060517142742626, 2.1320008246749472e+45)","(17.792638462744776, 4.651182940148208e+45)","(14.367164170074535, 9.012047250011757e+45)","(13.183651875328133, 2.9400125124804167e+46)","(12.02630610694845, 8.370720082016837e+46)","(11.222113866347465, 9.395769811906474e+46)","(10.968482302513255, 9.63160627073157e+46)",,,,
68,2016-01-20 16:37:00.000,2016-01-20 16:40:00.000,2016-01-20 16:42:00.000,B4.1,-652.4028,-141.145554,2487,2016-01-20 16:40:46.641,2016-01-20 16:38:00,,,2016-01-20 16:40:46.641,2016-01-20 16:40:46.641,10.188146023175563,5.930700630916125e+46,8.973401728658418,1.3034640449799497e+47,"(9.341378562728472, 2.8742581491797693e+46)","(9.873854864518849, 3.103955041224278e+46)","(10.09545422949851, 3.847334945057959e+46)","(10.155459801468497, 4.746818417155458e+46)","(10.014041327224476, 6.086706026736964e+46)","(9.491924507643668, 7.409493871032488e+46)","(9.27958731681104, 7.990137021206293e+46)",,,,
69,2016-01-20 17:04:00.000,2016-01-20 17:09:00.000,2016-01-20 17:13:00.000,B4.8,-640.1274,-140.141016,2487,2016-01-20 17:09:22.855,2016-01-20 17:05:00,,,2016-01-20 17:09:22.855,2016-01-20 17:09:22.855,10.14192220740697,2.63139007853392e+46,8.643240416249844,2.18824280203597e+47,"(12.674796393827734, 7.819539387360331e+45)","(11.453668537275519, 1.339248538684689e+46)","(10.422188200585966, 2.1293563832534362e+46)","(10.058308425620357, 2.86764289331936e+46)","(9.790438502133906, 4.3142142358624444e+46)","(9.712496213744705, 6.378927767807499e+46)","(9.584113204703732, 7.436551934339142e+46)",,,,
70,2016-01-20 17:38:00.000,2016-01-20 17:41:00.000,2016-01-20 17:44:00.000,B3.8,-652.40058,-141.096144,2487,2016-01-20 17:40:51.101,2016-01-20 17:39:00.000,,,2016-01-20 17:40:51.101,2016-01-20 17:40:51.101,8.39627399883722,2.1387973193046435e+45,11.329437510330601,1.0805696896359393e+47,"(55.63018498771133, 5.449273795351494e+44)","(49.21291435041472, 6.0607059329505695e+44)","(47.311500828252775, 6.241871010757702e+44)","(43.41997814531122, 7.756481228986577e+44)","(43.41997814531122, 7.756481228986576e+44)","(40.23600504108631, 8.995707771173834e+44)","(32.96609511218512, 2.279943584395986e+45)",,,,
71,2016-01-21 01:17:00.000,2016-01-21 01:45:00.000,2016-01-21 01:53:00.000,C2.9,-562.464096,-134.210274,2487,2016-01-21 01:45:34.765,2016-01-21 01:18:00.000,,,2016-01-21 01:45:34.765,2016-01-21 01:45:34.765,9.4134417570882,1.1815005346938103e+47,10.10381760532713,1.998795072654328e+48,"(9.220019492912153, 1.0877661446086521e+47)","(8.947717117295038, 1.3313294829006898e+47)","(8.68251336524619, 1.7632320724376494e+47)","(8.47891989712065, 2.0469120403501583e+47)","(8.464756911773584, 2.4578064840129305e+47)","(8.44116008683266, 3.225951325620391e+47)","(8.449293409921221, 3.7932527441333716e+47)",,,,
72,2016-01-21 05:36:00.000,2016-01-21 05:42:00.000,2016-01-21 05:52:00.000,C1.3,-755.4141,155.982816,2488,2016-01-21 05:41:53.088,2016-01-21 05:34:20,,,2016-01-21 05:41:53.088,2016-01-21 05:41:53.088,9.773050720822223,2.773147593891212e+47,9.135084188374043,8.004895443311347e+47,"(7.616584652934762, 4.977905965671012e+46)","(7.778119666070853, 5.214291391473235e+46)","(6.58449245657663, 1.2741344763687678e+47)","(6.365601717266036, 1.568908574586349e+47)","(7.123750499206007, 1.4719001854418575e+47)","(7.834548131476348, 1.671013739423928e+47)","(8.072984784788577, 1.9066720872619756e+47)",,,,
73,2016-01-21 05:36:00.000,2016-01-21 05:42:00.000,2016-01-21 05:52:00.000,C1.3,-755.4141,155.982816,2488,2016-01-21 05:41:53.088,2016-01-21 05:34:20,,,2016-01-21 05:41:53.088,2016-01-21 05:41:53.088,9.773050720822223,2.773147593891212e+47,9.135084188374043,8.004895443311347e+47,"(7.616584652934762, 4.977905965671012e+46)","(7.778119666070853, 5.214291391473235e+46)","(6.58449245657663, 1.2741344763687678e+47)","(6.365601717266036, 1.568908574586349e+47)","(7.123750499206007, 1.4719001854418575e+47)","(7.834548131476348, 1.671013739423928e+47)","(8.072984784788577, 1.9066720872619756e+47)",,,,
74,2016-01-21 08:01:00.000,2016-01-21 08:13:00.000,2016-01-21 08:27:00.000,C1.1,953.30892,133.314456,2484,2016-01-21 08:12:47.258,2016-01-21 08:01:20,,,2016-01-21 08:12:47.258,2016-01-21 08:12:47.258,9.295257991969955,2.5418470926942547e+47,8.576682340791734,7.005876310790334e+47,"(10.278704018876653, 3.190767733107355e+46)","(9.952714179819331, 4.42093756168906e+46)","(9.925578886280613, 6.569133046756494e+46)","(9.714717414512965, 9.387944780816344e+46)","(9.606060942324543, 1.5613821913484195e+47)","(9.557992411403605, 2.2481394140065125e+47)","(9.544597371565242, 2.5820264959095902e+47)",,,,
75,2016-01-21 13:22:00.000,2016-01-21 13:51:00.000,2016-01-21 14:19:00.000,C1.4,-476.714862,-145.631136,2487,2016-01-21 13:51:06.855,2016-01-21 13:20:50,,,2016-01-21 13:51:06.855,2016-01-21 13:51:06.855,9.136866459224024,1.6328304872539324e+47,8.21934399084833,1.116654270356994e+48,"(9.535231770826456, 4.0394095538226405e+46)","(9.424176544989987, 8.073242525730402e+46)","(9.366516949164316, 1.3161628169785427e+47)","(9.555215936834674, 1.7897023806327927e+47)","(9.815508767709895, 2.9739596674826344e+47)","(9.770588639148043, 4.23835468738522e+47)","(9.712417847240902, 4.784048237049993e+47)",,,,
