,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Background End Time,Mean Onset Temp,Flare Peak Temp,Peak Flux NoSub,Peak Flux,Fancy Onset,Mean Onset 1/8,Mean Onset 1/6,Mean Onset 1/4,Mean Onset 1/3,Mean Onset 1/2,Mean Onset 2/3,Mean Onset 3/4
344,2016-03-03 15:19:00.000,2016-03-03 15:50:00.000,2016-03-03 16:08:00.000,B5.2,-898.97622,191.566872,2513,2016-03-03 15:49:28.568,2016-03-03 15:43:40,,8.443764528702848,2016-03-03 15:49:28.568,2016-03-03 15:49:28.568,,,,,,,,
345,2016-03-03 15:22:00.000,2016-03-03 15:50:00.000,2016-03-03 16:12:00.000,B5.2,-898.97574,191.56683,2513,2016-03-03 15:49:28.568,2016-03-03 15:42:10,,8.101398054667472,2016-03-03 15:49:28.568,2016-03-03 15:49:28.568,,,,,,,,
346,2016-03-04 06:15:00.000,2016-03-04 06:30:00.000,2016-03-04 06:49:00.000,B3.0,-682.22274,186.646152,2511,2016-03-04 06:30:22.821,2016-03-04 06:16:00.000,,6.825340453888201,2016-03-04 06:30:22.821,2016-03-04 06:30:22.821,,,,,,,,
347,2016-03-04 06:15:00.000,2016-03-04 06:30:00.000,2016-03-04 06:49:00.000,B3.0,-183.564156,-15.0115776,0,2016-03-04 06:30:22.821,2016-03-04 06:16:00.000,,6.825340453888201,2016-03-04 06:30:22.821,2016-03-04 06:30:22.821,,,,,,,,
348,2016-03-04 07:47:00.000,2016-03-04 07:51:00.000,2016-03-04 07:54:00.000,B3.2,32.888898,351.883968,2514,2016-03-04 07:51:59.528,2016-03-04 07:48:00.000,,8.57367458345891,2016-03-04 07:51:59.528,2016-03-04 07:51:59.528,,,,,,,,
349,2016-03-04 08:28:00.000,2016-03-04 09:00:00.000,2016-03-04 09:21:00.000,C1.1,880.81764,-103.1847,2506,2016-03-04 08:45:12.318,2016-03-04 08:31:40,,8.794424926311466,2016-03-04 08:45:12.318,2016-03-04 08:45:12.318,9.040467431142822,,,,,,,
350,2016-03-05 00:35:00.000,2016-03-05 00:40:00.000,2016-03-05 00:47:00.000,B3.6,937.9089,-73.041924,2506,2016-03-05 00:40:16.661,2016-03-05 00:36:10,,7.624989299884913,2016-03-05 00:40:16.661,2016-03-05 00:40:16.661,8.770449404295848,8.812093947090052,8.595251833453597,8.990191048152886,9.48789868903734,9.68103510667953,9.55926957217573,9.462243813826854
351,2016-03-05 00:35:00.000,2016-03-05 00:40:00.000,2016-03-05 00:47:00.000,B3.6,934.0605,-70.986306,2506,2016-03-05 00:40:16.661,2016-03-05 00:36:10,,7.624989299884913,2016-03-05 00:40:16.661,2016-03-05 00:40:16.661,8.770449404295848,8.812093947090052,8.595251833453597,8.990191048152886,9.48789868903734,9.68103510667953,9.55926957217573,9.462243813826854
352,2016-03-05 03:16:00.000,2016-03-05 03:22:00.000,2016-03-05 03:36:00.000,B4.4,267.522516,84.099816,2515,2016-03-05 03:22:40.965,2016-03-05 03:17:00.000,,7.243040632868512,2016-03-05 03:22:40.965,2016-03-05 03:22:40.965,,,,,,,,
353,2016-03-05 03:16:00.000,2016-03-05 03:22:00.000,2016-03-05 03:36:00.000,B4.4,267.522516,84.099816,2515,2016-03-05 03:22:40.965,2016-03-05 03:17:00.000,,7.243040632868512,2016-03-05 03:22:40.965,2016-03-05 03:22:40.965,,,,,,,,
354,2016-03-05 10:48:00.000,2016-03-05 10:56:00.000,2016-03-05 11:04:00.000,B4.7,956.94924,-129.280692,2506,2016-03-05 10:56:32.875,2016-03-05 10:49:00.000,,7.355615411341023,2016-03-05 10:56:32.875,2016-03-05 10:56:32.875,9.303328090427808,9.891090347906513,9.043805511438261,9.163742786456543,9.2327191582035,9.261499977749175,9.026661703894268,8.969689261347535
355,2016-03-05 10:48:00.000,2016-03-05 10:56:00.000,2016-03-05 11:04:00.000,B4.7,956.94924,-129.280692,2506,2016-03-05 10:56:32.875,2016-03-05 10:49:00.000,,7.355615411341023,2016-03-05 10:56:32.875,2016-03-05 10:56:32.875,9.303328090427808,9.891090347906513,9.043805511438261,9.163742786456543,9.2327191582035,9.261499977749175,9.026661703894268,8.969689261347535
356,2016-03-05 20:37:00.000,2016-03-05 21:29:00.000,2016-03-05 22:10:00.000,B4.1,951.58968,-162.358524,2506,2016-03-05 21:30:13.451,2016-03-05 20:38:00.000,,5.998141152283456,2016-03-05 21:30:13.451,2016-03-05 21:30:13.451,12.537198299902887,,,,,,,
357,2016-03-06 04:58:00.000,2016-03-06 05:12:00.000,2016-03-06 05:19:00.000,B7.2,294.429114,298.080558,2512,2016-03-06 05:12:14.935,2016-03-06 04:59:00.000,,7.875023621643993,2016-03-06 05:12:14.935,2016-03-06 05:12:14.935,,,,,,,,
358,2016-03-06 06:23:00.000,2016-03-06 06:27:00.000,2016-03-06 06:30:00.000,B2.8,310.18623,297.402312,2512,2016-03-06 06:26:35.428,2016-03-06 06:24:00.000,,8.56125269375068,2016-03-06 06:26:35.428,2016-03-06 06:26:35.428,,,,,,,,
359,2016-03-06 07:26:00.000,2016-03-06 07:30:00.000,2016-03-06 07:33:00.000,B3.1,-32.5805238,-934.09584,0,2016-03-06 07:29:40.081,2016-03-06 07:27:00.000,,8.98711288802042,2016-03-06 07:29:40.081,2016-03-06 07:29:40.081,,,,,,,,
360,2016-03-06 07:34:00.000,2016-03-06 07:43:00.000,2016-03-06 07:45:00.000,B7.0,310.182216,297.398208,2512,2016-03-06 07:43:27.465,2016-03-06 07:34:40,,10.66691763229279,2016-03-06 07:43:27.465,2016-03-06 07:43:27.465,10.327101976015221,,,,,,,
361,2016-03-06 09:23:00.000,2016-03-06 09:27:00.000,2016-03-06 09:31:00.000,B5.1,310.176048,297.391746,2512,2016-03-06 09:27:03.055,2016-03-06 09:24:00.000,,7.991343145222343,2016-03-06 09:27:03.055,2016-03-06 09:27:03.055,,,,,,,,
362,2016-03-06 12:33:00.000,2016-03-06 12:46:00.000,2016-03-06 13:07:00.000,B4.3,325.830198,296.671662,2512,2016-03-06 12:46:29.318,2016-03-06 12:34:00.000,,7.511608549366362,2016-03-06 12:46:29.318,2016-03-06 12:46:29.318,,,,,,,,
363,2016-03-06 18:02:00.000,2016-03-06 18:04:00.000,2016-03-06 18:08:00.000,B2.7,417.516756,291.67887,2512,2016-03-06 18:05:29.631,2016-03-06 18:03:40,,9.498821257113455,2016-03-06 18:05:29.631,2016-03-06 18:05:29.631,9.970770349709396,7.81084863165448,8.058154152834069,8.264754104705524,8.760909467252537,9.818301170386901,9.891337370865124,9.867103662359465
364,2016-03-08 03:26:00.000,2016-03-08 03:30:00.000,2016-03-08 03:37:00.000,B2.4,394.530852,128.557332,0,2016-03-08 03:30:13.388,2016-03-08 03:29:10,,5.717398861995139,2016-03-08 03:30:13.388,2016-03-08 03:30:13.388,,,,,,,,
365,2016-03-08 10:59:00.000,2016-03-08 11:19:00.000,2016-03-08 11:45:00.000,B2.8,-960.16464,104.4015,0,2016-03-08 11:19:04.328,2016-03-08 11:00:00.000,,3.524506085329742,2016-03-08 11:19:04.328,2016-03-08 11:19:04.328,,,,,,,,
366,2016-03-08 13:03:00.000,2016-03-08 13:06:00.000,2016-03-08 13:08:00.000,C1.5,499.39764,121.587102,0,2016-03-08 13:06:23.128,2016-03-08 13:03:50,,11.320165012736625,2016-03-08 13:06:23.128,2016-03-08 13:06:23.128,,,,,,,,
367,2016-03-08 13:09:00.000,2016-03-08 13:12:00.000,2016-03-08 13:14:00.000,B8.4,499.397088,121.586646,2511,2016-03-08 13:12:21.521,2016-03-08 13:12:00,,6.338758699841828,2016-03-08 13:12:21.521,2016-03-08 13:12:21.521,,6.473636481185534,6.16912129039254,6.576280598492133,6.576280598492133,7.387507157351497,7.49991508997518,7.496443414975643
368,2016-03-08 14:00:00.000,2016-03-08 14:11:00.000,2016-03-08 14:24:00.000,B3.2,-965.68788,18.8495238,0,2016-03-08 14:11:08.121,2016-03-08 14:03:50,,6.493166609063057,2016-03-08 14:11:08.121,2016-03-08 14:11:08.121,,,,,,,,
369,2016-03-08 14:34:00.000,2016-03-08 14:39:00.000,2016-03-08 14:45:00.000,B3.9,-961.75194,87.756834,0,2016-03-08 14:39:07.455,2016-03-08 14:34:30,,10.438956103872933,2016-03-08 14:39:07.455,2016-03-08 14:39:07.455,,,,,,,,
370,2016-03-08 18:12:00.000,2016-03-08 18:16:00.000,2016-03-08 18:22:00.000,B7.1,528.024054,119.291814,2511,2016-03-08 18:16:47.348,2016-03-08 18:11:30,,9.666364329104681,2016-03-08 18:16:47.348,2016-03-08 18:16:47.348,9.099497289886049,,,,,,,
371,2016-03-08 22:34:00.000,2016-03-08 22:39:00.000,2016-03-08 22:42:00.000,B4.1,-960.04254,104.387244,2519,2016-03-08 22:39:01.958,2016-03-08 22:35:00.000,,10.280425803683443,2016-03-08 22:39:01.958,2016-03-08 22:39:01.958,10.055278660737619,,,,,,,
372,2016-03-09 02:42:00.000,2016-03-09 02:57:00.000,2016-03-09 03:11:00.000,C1.3,-961.9857,85.621242,2519,2016-03-09 02:57:39.518,2016-03-09 02:39:50,,9.058124262819423,2016-03-09 02:57:39.518,2016-03-09 02:57:39.518,9.052919599729977,,,,,,,
373,2016-03-09 05:00:00.000,2016-03-09 05:04:00.000,2016-03-09 05:08:00.000,B4.0,-958.05744,120.984864,2519,2016-03-09 05:04:56.428,2016-03-09 04:57:00,,8.408671820694323,2016-03-09 05:04:56.428,2016-03-09 05:04:56.428,10.54048169136039,,,,,,,
374,2016-03-09 12:26:00.000,2016-03-09 12:30:00.000,2016-03-09 12:32:00.000,B4.1,-957.97914,120.974262,2519,2016-03-09 12:30:08.085,2016-03-09 12:27:30,,8.445853920965869,2016-03-09 12:30:08.085,2016-03-09 12:30:08.085,,,,,,,,
375,2016-03-09 12:36:00.000,2016-03-09 12:50:00.000,2016-03-09 13:06:00.000,C3.3,-957.9774,120.974028,2519,2016-03-09 12:49:53.855,2016-03-09 12:36:40,,9.268160063003505,2016-03-09 12:49:53.855,2016-03-09 12:49:53.855,10.211534633639195,,,,,,,
376,2016-03-10 18:27:00.000,2016-03-10 18:30:00.000,2016-03-10 18:32:00.000,B3.3,-934.11462,112.854162,2519,,,,,,,,,,,,,,
377,2016-03-10 18:42:00.000,2016-03-10 18:54:00.000,2016-03-10 19:06:00.000,B8.4,935.48268,237.875328,2512,,,,,,,,,,,,,,
378,2016-03-11 02:11:00.000,2016-03-11 02:16:00.000,2016-03-11 02:20:00.000,B3.4,944.71908,106.61988,2511,,,,,,,,,,,,,,
379,2016-03-11 03:12:00.000,2016-03-11 03:15:00.000,2016-03-11 03:17:00.000,B2.7,-664.58466,-677.70438,0,,,,,,,,,,,,,,
380,2016-03-12 03:43:00.000,2016-03-12 04:05:00.000,2016-03-12 04:20:00.000,B8.8,-803.38956,199.044462,2519,2016-03-12 04:05:26.411,2016-03-12 03:41:10,,6.683263657944251,2016-03-12 04:05:26.411,2016-03-12 04:05:26.411,7.019524028191834,,,,,,,
381,2016-03-12 06:15:00.000,2016-03-12 06:19:00.000,2016-03-12 06:23:00.000,C1.1,660.10392,269.025276,2513,2016-03-12 06:19:00.135,2016-03-12 06:16:00.000,,9.355749120938794,2016-03-12 06:19:00.135,2016-03-12 06:19:00.135,,,,,,,,
382,2016-03-13 21:44:00.000,2016-03-13 21:48:00.000,2016-03-13 21:52:00.000,B6.4,-64.262352,411.893202,2521,2016-03-13 21:47:47.241,2016-03-13 21:45:30,,9.50660041929301,2016-03-13 21:47:47.241,2016-03-13 21:47:47.241,8.521865963700382,7.834155855333758,8.057245465104561,8.133102646956536,8.244334712144155,8.37700242457334,8.694001344274746,8.804550989288858
383,2016-03-14 11:03:00.000,2016-03-14 11:11:00.000,2016-03-14 11:20:00.000,B6.9,739.33692,304.22856,2522,2016-03-14 11:11:59.555,2016-03-14 11:04:00.000,,8.160878846348805,2016-03-14 11:11:59.555,2016-03-14 11:11:59.555,8.579790028087077,,,,,,,
384,2016-03-14 17:52:00.000,2016-03-14 17:58:00.000,2016-03-14 18:02:00.000,B6.4,780.8529,281.47296,2522,2016-03-14 17:57:56.008,2016-03-14 17:53:00.000,,9.528224859993315,2016-03-14 17:57:56.008,2016-03-14 17:57:56.008,,,,,,,,
385,2016-03-14 22:41:00.000,2016-03-14 22:46:00.000,2016-03-14 22:53:00.000,B5.1,815.42802,274.398114,2522,2016-03-14 22:46:07.061,2016-03-14 22:39:00,,9.114395874517658,2016-03-14 22:46:07.061,2016-03-14 22:46:07.061,9.841350357611558,,,,,,,
386,2016-03-15 03:47:00.000,2016-03-15 04:21:00.000,2016-03-15 04:52:00.000,B4.3,-920.89002,285.74925,0,2016-03-15 04:21:07.975,2016-03-15 03:48:00.000,,8.371572438008732,2016-03-15 04:21:07.975,2016-03-15 04:21:07.975,9.10979752289068,,,,,,,
387,2016-03-15 09:23:00.000,2016-03-15 09:29:00.000,2016-03-15 09:34:00.000,C1.2,187.905174,454.339338,2521,2016-03-15 09:25:31.771,2016-03-15 09:24:40,,,2016-03-15 09:25:31.771,2016-03-15 09:25:31.771,,,,,,,,
388,2016-03-15 15:32:00.000,2016-03-15 15:38:00.000,2016-03-15 15:43:00.000,C1.0,253.768104,406.969098,2521,2016-03-15 15:38:29.875,2016-03-15 15:29:50,,11.745312504994875,2016-03-15 15:38:29.875,2016-03-15 15:38:29.875,12.282990808356159,,,,,,,
389,2016-03-15 16:47:00.000,2016-03-15 16:51:00.000,2016-03-15 16:54:00.000,B6.4,236.89005,422.728764,2521,2016-03-15 16:50:59.758,2016-03-15 16:49:10,,8.039293195465035,2016-03-15 16:50:59.758,2016-03-15 16:50:59.758,8.107250645176816,,,,,,,
390,2016-03-15 18:05:00.000,2016-03-15 18:11:00.000,2016-03-15 18:20:00.000,B8.6,252.274512,422.166042,2521,2016-03-15 18:12:56.931,2016-03-15 18:06:40,,8.289561056307212,2016-03-15 18:12:56.931,2016-03-15 18:12:56.931,10.189160291395973,,,,,,,
391,2016-03-15 20:37:00.000,2016-03-15 20:40:00.000,2016-03-15 20:48:00.000,B5.2,277.289772,465.885816,2521,2016-03-15 20:40:07.788,2016-03-15 20:37:50,,8.404550526377902,2016-03-15 20:40:07.788,2016-03-15 20:40:07.788,,,,,,,,
392,2016-03-16 06:34:00.000,2016-03-16 06:45:00.000,2016-03-16 06:57:00.000,C2.2,942.33576,202.95852,2522,2016-03-16 06:46:03.471,2016-03-16 06:35:00.000,,8.227418428419831,2016-03-16 06:46:03.471,2016-03-16 06:46:03.471,8.731553141088034,,,,,,,
393,2016-03-16 19:52:00.000,2016-03-16 19:54:00.000,2016-03-16 19:57:00.000,B4.3,298.729062,164.292144,2519,2016-03-16 19:55:12.455,2016-03-16 19:54:20,,9.97545047661079,2016-03-16 19:55:12.455,2016-03-16 19:55:12.455,,,,,,,,
394,2016-03-17 16:13:00.000,2016-03-17 16:16:00.000,2016-03-17 16:22:00.000,B3.5,-879.79746,271.24395,2524,2016-03-17 16:15:45.848,2016-03-17 16:11:20,,10.19375258380186,2016-03-17 16:15:45.848,2016-03-17 16:15:45.848,,,,,,,,
395,2016-03-18 00:11:00.000,2016-03-18 00:17:00.000,2016-03-18 00:24:00.000,B5.1,547.935738,-53.4936258,2523,2016-03-18 00:16:47.945,2016-03-18 00:12:50,,8.205851649318351,2016-03-18 00:16:47.945,2016-03-18 00:16:47.945,,9.058033256096985,8.974142859711197,9.031879216251085,9.107221043885753,8.982324412722898,8.805576257005956,8.73498410825394
396,2016-03-18 18:52:00.000,2016-03-18 18:56:00.000,2016-03-18 19:00:00.000,B3.4,774.05616,371.460042,2521,2016-03-18 18:56:04.931,2016-03-18 18:49:00,,8.392524361590615,2016-03-18 18:56:04.931,2016-03-18 18:56:04.931,,,,,,,,
397,2016-03-18 23:03:00.000,2016-03-18 23:18:00.000,2016-03-18 23:31:00.000,B6.7,-750.93456,331.280148,2524,2016-03-18 23:18:33.865,2016-03-18 23:00:00,,7.567734977757937,2016-03-18 23:18:33.865,2016-03-18 23:18:33.865,7.809113561199308,,,,,,,
398,2016-03-19 13:07:00.000,2016-03-19 13:11:00.000,2016-03-19 13:14:00.000,B2.1,-656.58558,344.857506,2524,2016-03-19 13:11:05.895,2016-03-19 13:04:30,,6.912136114800403,2016-03-19 13:11:05.895,2016-03-19 13:11:05.895,,,,,,,,
399,2016-03-20 00:40:00.000,2016-03-20 00:49:00.000,2016-03-20 01:05:00.000,C1.2,873.0237,369.451644,2521,2016-03-20 00:49:11.008,2016-03-20 00:41:20,,7.968940114064975,2016-03-20 00:49:11.008,2016-03-20 00:49:11.008,8.829472932443002,,,,,,,
400,2016-03-20 01:22:00.000,2016-03-20 01:33:00.000,2016-03-20 01:38:00.000,C3.7,884.20866,338.424948,2521,2016-03-20 01:33:02.661,2016-03-20 01:23:10,,9.763318352903392,2016-03-20 01:33:02.661,2016-03-20 01:33:02.661,9.156996926353925,8.928570299747914,8.738164643717099,8.693192955171854,8.949344450900783,9.02031378503507,9.178929180424825,9.305197644950383
401,2016-03-20 11:33:00.000,2016-03-20 11:40:00.000,2016-03-20 11:44:00.000,B3.5,-942.14166,-8.8940496,0,2016-03-20 11:40:11.925,2016-03-20 11:34:00.000,,8.508591079148436,2016-03-20 11:40:11.925,2016-03-20 11:40:11.925,,,,,,,,
402,2016-03-20 17:59:00.000,2016-03-20 18:02:00.000,2016-03-20 18:08:00.000,B2.1,-921.39504,1.01273646,0,2016-03-20 18:02:22.981,2016-03-20 18:02:00,,4.467543062762934,2016-03-20 18:02:22.981,2016-03-20 18:02:22.981,,5.422709992581892,5.422709992581892,5.325326892599631,5.235765293504622,,,
403,2016-03-23 02:36:00.000,2016-03-23 03:51:00.000,2016-03-23 04:45:00.000,C1.1,47.5144164,437.488926,2524,2016-03-23 03:54:20.565,2016-03-23 02:37:00.000,,7.418903854829355,2016-03-23 03:54:20.565,2016-03-23 03:54:20.565,7.945841132186835,,,,,,,
404,2016-03-23 02:59:00.000,2016-03-23 03:54:00.000,2016-03-23 04:45:00.000,C1.1,63.329454,437.359326,2524,2016-03-23 03:54:20.565,2016-03-23 03:06:20,,7.526737178009438,2016-03-23 03:54:20.565,2016-03-23 03:54:20.565,8.926256342233495,,,,,,,
405,2016-03-23 22:05:00.000,2016-03-23 22:09:00.000,2016-03-23 22:12:00.000,B2.8,-958.21506,-81.22767,2526,2016-03-23 22:09:15.258,2016-03-23 22:06:00.000,,9.112316921922847,2016-03-23 22:09:15.258,2016-03-23 22:09:15.258,,,,,,,,
406,2016-03-23 22:41:00.000,2016-03-23 22:51:00.000,2016-03-23 22:56:00.000,B4.2,-961.25454,-31.3130028,2526,2016-03-23 22:51:08.128,2016-03-23 22:43:00,,6.933631195363289,2016-03-23 22:51:08.128,2016-03-23 22:51:08.128,,,,,,,,
407,2016-03-24 12:55:00.000,2016-03-24 12:58:00.000,2016-03-24 13:01:00.000,B2.0,-953.25744,-89.859546,2526,2016-03-24 12:58:31.121,2016-03-24 12:56:00.000,,7.987730993379768,2016-03-24 12:58:31.121,2016-03-24 12:58:31.121,,,,,,,,
408,2016-03-24 16:59:00.000,2016-03-24 17:02:00.000,2016-03-24 17:05:00.000,B3.3,435.639036,362.224986,2524,2016-03-24 17:02:42.245,2016-03-24 17:00:00.000,,9.970957598288864,2016-03-24 17:02:42.245,2016-03-24 17:02:42.245,,,,,,,,
409,2016-03-25 14:55:00.000,2016-03-25 15:00:00.000,2016-03-25 15:02:00.000,B6.5,-884.47344,-22.0228074,2526,2016-03-25 14:59:51.428,2016-03-25 14:56:00.000,,11.081633535459211,2016-03-25 14:59:51.428,2016-03-25 14:59:51.428,,,,,,,,
410,2016-03-26 07:19:00.000,2016-03-26 07:22:00.000,2016-03-26 07:24:00.000,B1.6,-805.1556,-21.4243674,2526,2016-03-26 07:21:55.735,2016-03-26 07:20:00.000,,6.6045552230766065,2016-03-26 07:21:55.735,2016-03-26 07:21:55.735,,,,,,,,
411,2016-03-26 07:34:00.000,2016-03-26 07:37:00.000,2016-03-26 07:41:00.000,B1.7,-815.21436,-6.3703914,2526,2016-03-26 07:37:07.081,2016-03-26 07:35:30,,7.795680060868284,2016-03-26 07:37:07.081,2016-03-26 07:37:07.081,,,,,,,,
412,2016-03-26 23:12:00.000,2016-03-26 23:17:00.000,2016-03-26 23:27:00.000,B1.9,-686.83626,-54.9691674,2526,2016-03-26 23:15:56.415,2016-03-26 23:13:00.000,,8.022853065208862,2016-03-26 23:15:56.415,2016-03-26 23:15:56.415,,,,,,,,
413,2016-03-27 06:00:00.000,2016-03-27 06:07:00.000,2016-03-27 06:11:00.000,B3.5,849.40362,291.95451,2524,2016-03-27 06:06:47.965,2016-03-27 06:01:00.000,,8.747760364015212,2016-03-27 06:06:47.965,2016-03-27 06:06:47.965,,,,,,,,
414,2016-03-27 10:28:00.000,2016-03-27 10:31:00.000,2016-03-27 10:38:00.000,B1.7,-616.49514,-13.658403,2526,2016-03-27 10:31:19.735,2016-03-27 10:29:00.000,,6.9385735509247795,2016-03-27 10:31:19.735,2016-03-27 10:31:19.735,7.959700032998501,,,,,,,
415,2016-03-27 11:02:00.000,2016-03-27 11:27:00.000,2016-03-27 11:33:00.000,B2.1,-851.5185,167.570394,0,2016-03-27 11:27:53.211,2016-03-27 11:03:00.000,,6.637591832028953,2016-03-27 11:27:53.211,2016-03-27 11:27:53.211,,,,,,,,
416,2016-03-27 12:13:00.000,2016-03-27 12:19:00.000,2016-03-27 12:26:00.000,B4.2,873.39576,284.70306,2524,2016-03-27 12:19:33.825,2016-03-27 12:14:00.000,,9.134113304872233,2016-03-27 12:19:33.825,2016-03-27 12:19:33.825,,,,,,,,
417,2016-03-27 16:33:00.000,2016-03-27 16:38:00.000,2016-03-27 16:42:00.000,B4.8,883.78074,281.002386,2524,2016-03-27 16:38:50.155,2016-03-27 16:32:20,,9.127823671120595,2016-03-27 16:38:50.155,2016-03-27 16:38:50.155,,,,,,,,
418,2016-03-27 19:43:00.000,2016-03-27 19:48:00.000,2016-03-27 19:50:00.000,B4.8,888.55734,279.128466,2524,2016-03-27 19:48:08.168,2016-03-27 19:44:00.000,,8.775674879847275,2016-03-27 19:48:08.168,2016-03-27 19:48:08.168,,,,,,,,
419,2016-03-28 02:18:00.000,2016-03-28 02:28:00.000,2016-03-28 02:32:00.000,C2.1,896.91654,289.431162,2524,2016-03-28 02:28:51.438,2016-03-28 02:19:00.000,,10.333256828147848,2016-03-28 02:28:51.438,2016-03-28 02:28:51.438,7.934486086485847,,,,,,,
420,2016-03-28 02:54:00.000,2016-03-28 02:59:00.000,2016-03-28 03:04:00.000,B3.3,-491.967888,-37.4328996,2526,2016-03-28 02:58:43.425,2016-03-28 02:55:00.000,,8.447815703640607,2016-03-28 02:58:43.425,2016-03-28 02:58:43.425,,,,,,,,
421,2016-03-28 07:52:00.000,2016-03-28 07:57:00.000,2016-03-28 08:10:00.000,B3.7,-435.55851,-0.17730609,2526,2016-03-28 07:57:47.805,2016-03-28 07:53:00.000,,8.465112221232985,2016-03-28 07:57:47.805,2016-03-28 07:57:47.805,,,,,,,,
422,2016-03-28 18:38:00.000,2016-03-28 18:44:00.000,2016-03-28 19:00:00.000,B3.4,922.1457,268.613904,2524,2016-03-28 18:43:45.538,2016-03-28 18:36:20,,8.229962359716126,2016-03-28 18:43:45.538,2016-03-28 18:43:45.538,,,,,,,,
423,2016-03-28 23:41:00.000,2016-03-28 23:45:00.000,2016-03-28 23:47:00.000,B2.4,922.08894,268.594332,2524,2016-03-28 23:46:51.548,2016-03-28 23:42:00.000,,8.110461754576564,2016-03-28 23:46:51.548,2016-03-28 23:46:51.548,7.408018184993926,,,,,,,
424,2016-03-29 03:47:00.000,2016-03-29 03:59:00.000,2016-03-29 04:09:00.000,B2.6,922.04286,268.578408,2524,2016-03-29 03:58:25.185,2016-03-29 03:48:20,,5.992425546734248,2016-03-29 03:58:25.185,2016-03-29 03:58:25.185,,,,,,,,
425,2016-03-29 14:48:00.000,2016-03-29 14:56:00.000,2016-03-29 15:10:00.000,B3.5,917.15556,284.46702,2524,2016-03-29 14:55:47.035,2016-03-29 14:49:00.000,,8.759258293179853,2016-03-29 14:55:47.035,2016-03-29 14:55:47.035,9.38414208843389,,,,,,,
426,2016-03-30 16:04:00.000,2016-03-30 16:11:00.000,2016-03-30 16:16:00.000,B1.5,16.7074536,-6.7535622,2526,2016-03-30 16:11:10.841,2016-03-30 16:10:30,,,2016-03-30 16:11:10.841,2016-03-30 16:11:10.841,,,,,,,,
